id	year	state	county	spend	crime	ratio
2011::UT::MILLARD	2011	UT	Millard	47455	36	1318.194444
2006::MN::HENNEPIN	2006	MN	Hennepin	19747	6374	3.098054597
2011::OK::MAYES	2011	OK	Mayes 	55500	24	2312.5
2008::TX::TARRANT	2008	TX	Tarrant	1121.55	8610	0.130261324
2008::WA::KITSAP	2008	WA	Kitsap	138	1061	0.130065975
2007::IL::PEORIA	2007	IL	Peoria	998	0	998
2006::WA::CHELAN	2006	WA	Chelan	12528	127	98.64566929
2010::OR::CLACKAMAS	2010	OR	Clackamas	70939.1	376	188.6678191
2006::AR::OUACHITA	2006	AR	Ouachita	5043	68	74.16176471
2011::NY::ROCKLAND	2011	NY	Rockland	39441	521	75.7024952
2009::VA::ROANOKE	2009	VA	Roanoke	2495	122	20.45081967
2006::WI::BROWN	2006	WI	Brown	8971	620	14.46935484
2007::MI::LIVINGSTON	2007	MI	Livingston	499	31	16.09677419
2010::SC::CHESTERFIELD	2010	SC	Chesterfield 	97639.08	139	702.4394245
2006::AZ::MOHAVE	2006	AZ	Mohave	8982	588	15.2755102
2012::WA::BENTON	2012	WA	Benton	44000	325	135.3846154
2008::MI::MARQUETTE	2008	MI	Marquette	3170.2	17	186.4823529
2010::DE::NEW CASTLE	2010	DE	New Castle	7170	2876	2.493045897
2007::OH::LAWRENCE	2007	OH	Lawrence	138	0	138
2008::CA::SANTA BARBARA	2008	CA	Santa Barbara	1444311.8	1610	897.0880745
2006::MI::ISABELLA	2006	MI	Isabella	1104	45	24.53333333
2011::GA::ROCKDALE	2011	GA	Rockdale	69722	352	198.0738636
2011::AL::TALLADEGA	2011	AL	Talladega	36044.24	210	171.6392381
2009::WA::BENTON	2009	WA	Benton	7700	344	22.38372093
2011::OH::CLERMONT	2011	OH	Clermont	117.42	167	0.703113772
2008::AK::ANCHORAGE	2008	AK	Anchorage	37500	2647	14.16698149
2006::IN::ELKHART	2006	IN	Elkhart	11318.94	413	27.40663438
2012::SC::ANDERSON	2012	SC	Anderson	359165.45	1059	339.155288
2012::MN::OTTER TAIL	2012	MN	Otter Tail	499	0	499
2006::AR::LONOKE	2006	AR	Lonoke	3992	273	14.62271062
2012::AL::SHELBY	2012	AL	Shelby	3264533.04	229	14255.60279
2006::NV::NYE	2006	NV	Nye	10978	124	88.53225806
2012::MT::CASCADE	2012	MT	Cascade	133979	151	887.2781457
2006::IN::BARTHOLOMEW	2006	IN	Bartholomew	4820	145	33.24137931
2010::KS::MCPHERSON	2010	KS	McPherson	960	29	33.10344828
2010::KY::JEFFERSON	2010	KY	Jefferson	5543.35	3901	1.421007434
2011::GA::MADISON	2011	GA	Madison 	174442.07	194	899.1859278
2012::TX::PALO PINTO	2012	TX	Palo Pinto	807389.3	60	13456.48833
2008::NJ::MIDDLESEX	2008	NJ	Middlesex	12188	1467	8.308111793
2008::AR::FAULKNER	2008	AR	Faulkner	50000	281	177.9359431
2012::MI::JACKSON	2012	MI	Jackson	493844	407	1213.375921
2009::NH::HILLSBOROUGH	2009	NH	Hillsborough	138	835	0.165269461
2007::OH::LORAIN	2007	OH	Lorain	247339	635	389.5102362
2011::AR::POPE	2011	AR	Pope 	720	60	12
2006::GA::COBB	2006	GA	Cobb	12549	2100	5.975714286
2008::NH::GRAFTON	2008	NH	Grafton	5871	27	217.4444444
2008::LA::LAFAYETTE	2008	LA	Lafayette	32435	1639	19.7895058
2006::CO::LA PLATA	2006	CO	La Plata	10138.65	153	66.26568627
2011::PA::LEHIGH	2011	PA	Lehigh	392	727	0.539202201
2010::MI::BERRIEN	2010	MI	Berrien 	8228.21	108	76.18712963
2008::PA::LEHIGH	2008	PA	Lehigh	775	921	0.841476656
2009::CA::ALAMEDA	2009	CA	Alameda	2436.94	11546	0.211063572
2009::FL::POLK	2009	FL	Polk	46073.06	3050	15.10592131
2011::OK::STEPHENS	2011	OK	Stephens	145423.86	0	145423.86
2006::IN::WARRICK	2006	IN	Warrick	1635	122	13.40163934
2006::ND::CASS	2006	ND	Cass	19188	251	76.44621514
2006::CA::SACRAMENTO	2006	CA	Sacramento	336457	10576	31.81325643
2012::TN::PUTNAM	2012	TN	Putnam	981313.56	288	3407.33875
2012::AZ::MARICOPA	2012	AZ	Maricopa	7363367.65	14534	506.6304975
2008::KY::LAUREL	2008	KY	Laurel 	1380	19	72.63157895
2006::WI::DANE	2006	WI	Dane	88161.42	1177	74.90350042
2006::NC::DAVIE	2006	NC	Davie	6986	67	104.2686567
2009::VA::DINWIDDIE	2009	VA	Dinwiddie 	775	51	15.19607843
2010::MI::GENESEE	2010	MI	Genesee	120	3157	0.03801077
2012::IL::JACKSON	2012	IL	Jackson	64040.24	260	246.3086154
2007::NC::COLUMBUS	2007	NC	Columbus 	176.13	0	176.13
2011::MO::TANEY	2011	MO	Taney	3662.52	132	27.74636364
2006::MS::ADAMS	2006	MS	Adams	7984	47	169.8723404
2009::CA::CONTRA COSTA	2009	CA	Contra Costa	82654.48	3760	21.98257447
2012::NM::CURRY	2012	NM	Curry	55500	0	55500
2006::SD::BROWN	2006	SD	Brown	5988	66	90.72727273
2007::SD::BROOKINGS	2007	SD	Brookings	4990	0	4990
2006::IN::ALLEN	2006	IN	Allen	15416	809	19.05562423
2009::OH::DARKE	2009	OH	Darke	674.13	46	14.655
2008::SC::ORANGEBURG	2008	SC	Orangeburg	499	112	4.455357143
2006::GA::LOWNDES	2006	GA	Lowndes	2994	361	8.293628809
2008::TX::TRAVIS	2008	TX	Travis	191369	4281	44.7019388
2011::GA::NEWTON	2011	GA	Newton	2280	378	6.031746032
2011::NC::NASH	2011	NC	Nash	531.42	569	0.933954306
2011::KY::LAUREL	2011	KY	Laurel 	74694.22	18	4149.678889
2008::SC::BERKELEY	2008	SC	Berkeley	8865	790	11.22151899
2010::AL::HOUSTON	2010	AL	Houston	3229.05	477	6.769496855
2010::IL::SAINT CLAIR	2010	IL	St. Clair 	8210.01	85	96.58835294
2007::NC::ORANGE	2007	NC	Orange	150176.13	31	4844.39129
2009::TX::MONTGOMERY	2009	TX	Montgomery	800	1297	0.616808019
2012::KS::BARTON	2012	KS	Barton	1419.36	95	14.94063158
2011::MN::RAMSEY	2011	MN	Ramsey	389618	1885	206.6938992
2011::MO::CAMDEN	2011	MO	Camden	98627	39	2528.897436
2012::LA::BEAUREGARD	2012	LA	Beauregard	119430.98	69	1730.883768
2008::DE::KENT	2008	DE	Kent	1996	373	5.351206434
2007::WI::CLARK	2007	WI	Clark	6046.78	12	503.8983333
2012::VA::CHESTERFIELD	2012	VA	Chesterfield	3000	394	7.614213198
2012::ME::CUMBERLAND	2012	ME	Cumberland	857587.55	356	2408.953792
2012::WV::JEFFERSON	2012	WV	Jefferson 	82468.92	28	2945.318571
2012::MN::SAINT LOUIS	2012	MN	St. Louis	4120.32	0	4120.32
2011::TX::DENTON	2011	TX	Denton	1104	636	1.735849057
2010::GA::MUSCOGEE	2010	GA	Muscogee	3840	1005	3.820895522
2010::AZ::NAVAJO	2010	AZ	Navajo	84112.04	1967	42.76158617
2010::MA::ESSEX	2010	MA	Essex	115553.25	2552	45.27948668
2012::NC::DAVIDSON	2012	NC	Davidson	300000	287	1045.296167
2011::FL::OKEECHOBEE	2011	FL	Okeechobee	4990	183	27.26775956
2011::AR::MISSISSIPPI	2011	AR	Mississippi	50714.84	203	249.826798
2012::IN::JACKSON	2012	IN	Jackson	16159	79	204.5443038
2006::PA::ALLEGHENY	2006	PA	Allegheny	552	4221	0.130774698
2008::IL::KANKAKEE	2008	IL	Kankakee 	72.1	0	72.1
2007::GA::POLK	2007	GA	Polk	276	102	2.705882353
2011::MO::JEFFERSON	2011	MO	Jefferson	498	464	1.073275862
2006::NC::WILKES	2006	NC	Wilkes 	12445.75	90	138.2861111
2006::MD::TALBOT	2006	MD	Talbot	2925	81	36.11111111
2012::SD::MINNEHAHA	2012	SD	Minnehaha	244844	631	388.0253566
2008::OH::OTTAWA	2008	OH	Ottawa	828	0	828
2012::MA::HAMPSHIRE	2012	MA	Hampshire	140737.38	290	485.3013103
2009::PA::YORK	2009	PA	York	276	694	0.397694524
2012::LA::SAINT TAMMANY	2012	LA	St. Tammany	1996	393	5.078880407
2009::IN::HENDRICKS	2009	IN	Hendricks	414	67	6.179104478
2012::NY::ULSTER	2012	NY	Ulster 	96389.37	32	3012.167813
2010::OK::CRAIG	2010	OK	Craig	240	62	3.870967742
2008::TX::TAYLOR	2008	TX	Taylor	2595.6	648	4.005555556
2009::IL::JACKSON	2009	IL	Jackson	10809.5	0	10809.5
2008::NC::VANCE	2008	NC	Vance	1996	287	6.954703833
2007::SC::SPARTANBURG	2007	SC	Spartanburg	65070	1773	36.70050761
2006::AZ::GILA	2006	AZ	Gila	5776	114	50.66666667
2009::LA::BOSSIER	2009	LA	Bossier	3430	714	4.803921569
2006::NV::ELKO	2006	NV	Elko	637	47	13.55319149
2011::PA::BERKS	2011	PA	Berks	1310	838	1.563245823
2009::CA::KERN	2009	CA	Kern	209197.86	4795	43.62833368
2006::OR::POLK	2006	OR	Polk	2994	25	119.76
2012::VA::HENRICO	2012	VA	Henrico	360121.42	545	660.7732477
2008::MN::WRIGHT	2008	MN	Wright	951.13	0	951.13
2011::GA::CLAYTON	2011	GA	Clayton	181389.44	1282	141.4894228
2012::TX::WISE	2012	TX	Wise	121000	64	1890.625
2012::WI::DODGE	2012	WI	Dodge	30739.72	35	878.2777143
2006::OR::LINCOLN	2006	OR	Lincoln	5266	48	109.7083333
2012::NY::SARATOGA	2012	NY	Saratoga	998	69	14.46376812
2006::VA::TAZEWELL	2006	VA	Tazewell	3292	27	121.9259259
2011::FL::ALACHUA	2011	FL	Alachua	1200	1684	0.712589074
2010::IN::GRANT	2010	IN	Grant	138	9	15.33333333
2006::CA::SAN JOAQUIN	2006	CA	San Joaquin	43912	5912	7.427604871
2006::TX::BELL	2006	TX	Bell	480	1113	0.431266846
2010::NY::PUTNAM	2010	NY	Putnam	65070	38	1712.368421
2009::LA::NATCHITOCHES	2009	LA	Natchitoches	100	0	100
2012::AR::LONOKE	2012	AR	Lonoke	85562.51	61	1402.664098
2006::KS::GEARY	2006	KS	Geary	637	168	3.791666667
2008::GA::MADISON	2008	GA	Madison 	690	89	7.752808989
2012::AZ::MOHAVE	2012	AZ	Mohave	63838.61	362	176.3497514
2012::NY::ORANGE	2012	NY	Orange	610679.11	864	706.8045255
2012::NC::ROWAN	2012	NC	Rowan	5931.55	352	16.85099432
2008::GA::CLAYTON	2008	GA	Clayton	58838.72	1704	34.52976526
2008::IL::MCHENRY	2008	IL	McHenry	5988	0	5988
2012::CA::IMPERIAL	2012	CA	Imperial	2193	479	4.5782881
2006::OH::DEFIANCE	2006	OH	Defiance	2771	33	83.96969697
2011::IL::WILLIAMSON	2011	IL	Williamson	99633.42	194	513.5743299
2006::OH::ASHTABULA	2006	OH	Ashtabula	252329	37	6819.702703
2010::WV::HARRISON	2010	WV	Harrison	0	89	0
2010::ND::WILLIAMS	2010	ND	Williams	600	42	14.28571429
2012::ME::SOMERSET	2012	ME	Somerset	66278	21	3156.095238
2006::IL::WINNEBAGO	2006	IL	Winnebago	1104	1860	0.593548387
2007::WI::WOOD	2007	WI	Wood	1487.5	37	40.2027027
2008::MI::KENT	2008	MI	Kent	1327	2899	0.45774405
2008::OH::CRAWFORD	2008	OH	Crawford	1996	0	1996
2007::MN::RICE	2007	MN	Rice	2495	0	2495
2009::RI::PROVIDENCE	2009	RI	Providence	10584	2098	5.044804576
2009::MD::MONTGOMERY	2009	MD	Montgomery	3721621.59	2137	1741.516888
2011::GA::COLUMBIA	2011	GA	Columbia 	3084	17	181.4117647
2008::WA::DOUGLAS	2008	WA	Douglas	352.26	72	4.8925
2007::MN::BLUE EARTH	2007	MN	Blue Earth	3270	0	3270
2012::MI::MUSKEGON	2012	MI	Muskegon	3077.55	689	4.466690856
2012::WA::GRAYS HARBOR	2012	WA	Grays Harbor	34962.19	59	592.5794915
2006::AR::MISSISSIPPI	2006	AR	Mississippi	194531	142	1369.93662
2006::AZ::YAVAPAI	2006	AZ	Yavapai	2792	497	5.617706237
2011::CA::HUMBOLDT	2011	CA	Humboldt	0	429	0
2011::OH::ALLEN	2011	OH	Allen	498829.57	502	993.6844024
2006::IN::DECATUR	2006	IN	Decatur	138	9	15.33333333
2006::VA::FLUVANNA	2006	VA	Fluvanna	414	27	15.33333333
2008::ND::BURLEIGH	2008	ND	Burleigh	22455	154	145.8116883
2011::OH::LICKING	2011	OH	Licking	668.97	452	1.480022124
2011::CO::EL PASO	2011	CO	El Paso	156156.08	2379	65.63937789
2012::IA::STORY	2012	IA	Story	5988	78	76.76923077
2010::WA::SKAGIT	2010	WA	Skagit	65070	234	278.0769231
2011::OH::MERCER	2011	OH	Mercer	35872	23	1559.652174
2012::LA::SAINT CHARLES	2012	LA	St. Charles	246644	265	930.7320755
2008::CA::SHASTA	2008	CA	Shasta	2495	1172	2.12883959
2012::MI::BAY	2012	MI	Bay	76798.2	215	357.2009302
2011::OK::GRADY	2011	OK	Grady 	1236	31	39.87096774
2011::KY::NELSON	2011	KY	Nelson	3000	27	111.1111111
2011::AL::ETOWAH	2011	AL	Etowah	594742	455	1307.125275
2012::GA::COLQUITT	2012	GA	Colquitt	2340.42	84	27.86214286
2012::VA::ROANOKE	2012	VA	Roanoke	57481.93	107	537.2142991
2012::FL::PINELLAS	2012	FL	Pinellas 	1800	926	1.943844492
2011::TN::KNOX	2011	TN	Knox	216589.06	2316	93.5185924
2007::FL::SAINT LUCIE	2007	FL	St. Lucie	170578	1265	134.8442688
2006::FL::HIGHLANDS	2006	FL	Highlands	2495	86	29.01162791
2011::IN::LAKE	2011	IN	Lake	6986	1850	3.776216216
2006::IN::CLARK	2006	IN	Clark	42789.52	126	339.5993651
2010::MI::SAINT CLAIR	2010	MI	St. Clair	3520	344	10.23255814
2006::PA::LACKAWANNA	2006	PA	Lackawanna	276	337	0.818991098
2006::OH::OTTAWA	2006	OH	Ottawa	2622	3	874
2011::IL::LAKE	2011	IL	Lake	7241854.24	304	23821.88895
2006::ID::BONNEVILLE	2006	ID	Bonneville 	108	57	1.894736842
2007::MN::NOBLES	2007	MN	Nobles	5818	0	5818
2008::TN::WEAKLEY	2008	TN	Weakley	804.39	46	17.48673913
2010::PA::CUMBERLAND	2010	PA	Cumberland	785.16	133	5.903458647
2008::OH::WAYNE	2008	OH	Wayne	499	93	5.365591398
2011::CA::SAN FRANCISCO	2011	CA	San Francisco	119064.24	5374	22.15560849
2008::WA::STEVENS	2008	WA	Stevens	690	37	18.64864865
2011::WA::KITTITAS	2011	WA	Kittitas	65070	29	2243.793103
2011::VA::LOUDOUN	2011	VA	Loudoun	548012.01	371	1477.121321
2010::OH::TRUMBULL	2010	OH	Trumbull	1200	147	8.163265306
2012::WA::GRANT	2012	WA	Grant 	139626.38	109	1280.975963
2011::NY::NASSAU	2011	NY	Nassau	138	2161	0.063859324
2008::MN::MOWER	2008	MN	Mower	5096	0	5096
2007::MA::WORCESTER	2007	MA	Worcester	1996	3031	0.658528538
2010::OH::ASHLAND	2010	OH	Ashland	55720	27	2063.703704
2006::KY::SCOTT	2006	KY	Scott	6554.94	39	168.0753846
2007::KS::WYANDOTTE	2007	KS	Wyandotte	2208	1149	1.921671018
2006::NC::CUMBERLAND	2006	NC	Cumberland	22662.55	1994	11.36537111
2012::PA::PHILADELPHIA	2012	PA	Philadelphia	1164596.45	17853	65.23253515
2012::KY::WARREN	2012	KY	Warren	138	209	0.660287081
2006::WI::WAUKESHA	2006	WI	Waukesha	33783	204	165.6029412
2006::MN::BELTRAMI	2006	MN	Beltrami 	19578.42	0	19578.42
2006::GA::DEKALB	2006	GA	DeKalb	3408	4542	0.750330251
2012::NJ::MONMOUTH	2012	NJ	Monmouth	1653376.75	946	1747.75555
2009::FL::LEVY	2009	FL	Levy	432	199	2.170854271
2012::CA::MERCED	2012	CA	Merced	198121.63	1750	113.21236
2010::NY::STEUBEN	2010	NY	Steuben	25000	51	490.1960784
2007::CT::FAIRFIELD	2007	CT	Fairfield	171457	2715	63.15174954
2011::CO::ROUTT	2011	CO	Routt	4108.95	34	120.8514706
2012::AL::SAINT CLAIR	2012	AL	St. Clair	3959812.39	79	50124.20747
2008::TN::SEVIER	2008	TN	Sevier	690	234	2.948717949
2006::AL::AUTAUGA	2006	AL	Autauga	1996	124	16.09677419
2010::FL::SUMTER	2010	FL	Sumter 	3656.3	144	25.39097222
2009::FL::CLAY	2009	FL	Clay 	600	799	0.750938673
2012::NY::TIOGA	2012	NY	Tioga 	49917.3	15	3327.82
2012::NC::JACKSON	2012	NC	Jackson 	2994	78	38.38461538
2006::FL::WAKULLA	2006	FL	Wakulla	828	113	7.327433628
2012::IN::VANDERBURGH	2012	IN	Vanderburgh	358487	560	640.1553571
2006::KY::LAUREL	2006	KY	Laurel 	2994	9	332.6666667
2006::MN::NICOLLET	2006	MN	Nicollet	7776.39	0	7776.39
2007::NC::HAYWOOD	2007	NC	Haywood 	85302	103	828.1747573
2007::OR::DESCHUTES	2007	OR	Deschutes	2160	340	6.352941176
2009::WA::CLALLAM	2009	WA	Clallam	328736.07	80	4109.200875
2009::IN::GRANT	2009	IN	Grant	125334.13	5	25066.826
2011::TX::WILLIAMSON	2011	TX	Williamson	1501549.15	408	3680.267525
2006::MN::WRIGHT	2006	MN	Wright	1242	0	1242
2006::SC::FLORENCE	2006	SC	Florence	2272	1113	2.041329739
2011::RI::WASHINGTON	2011	RI	Washington	116081	63	1842.555556
2011::TN::WASHINGTON	2011	TN	Washington	319629.92	278	1149.747914
2011::NC::PITT	2011	NC	Pitt 	3487	198	17.61111111
2012::IL::TAZEWELL	2012	IL	Tazewell	472015.78	288	1638.943681
2011::CO::WELD	2011	CO	Weld	27720.85	680	40.76595588
2009::AL::ETOWAH	2009	AL	Etowah	210960	272	775.5882353
2006::AL::ETOWAH	2006	AL	Etowah	396094	326	1215.01227
2011::NM::SAN JUAN	2011	NM	San Juan	411998	717	574.6136681
2006::IN::CLINTON	2006	IN	Clinton	4106.13	21	195.53
2008::TX::DENTON	2008	TX	Denton	1794	745	2.408053691
2006::CA::ALAMEDA	2006	CA	Alameda	15191	12928	1.175046411
2011::NY::SUFFOLK	2011	NY	Suffolk	136275.29	1957	69.63479305
2011::OH::OTTAWA	2011	OH	Ottawa	295643.26	0	295643.26
2011::KY::BARREN	2011	KY	Barren	159806.33	27	5918.752963
2008::OH::LAKE	2008	OH	Lake	9173	146	62.82876712
2008::CA::NAPA	2008	CA	Napa	4990	362	13.78453039
2008::IN::KNOX	2008	IN	Knox	980.52	26	37.71230769
2011::SC::GEORGETOWN	2011	SC	Georgetown	200000	254	787.4015748
2006::WA::CLALLAM	2006	WA	Clallam	11477	80	143.4625
2011::KS::RENO	2011	KS	Reno	354.84	233	1.522918455
2006::IL::LOGAN	2006	IL	Logan	12528	0	12528
2010::NY::JEFFERSON	2010	NY	Jefferson	47069	157	299.8025478
2006::IA::LINN	2006	IA	Linn	8982	441	20.36734694
2012::OH::LOGAN	2012	OH	Logan	115238.2	241	478.166805
2012::NY::MONROE	2012	NY	Monroe	48709.46	2637	18.47154342
2009::LA::LIVINGSTON	2009	LA	Livingston	92290	66	1398.333333
2007::CA::SUTTER	2007	CA	Sutter	1996	369	5.409214092
2012::CO::BOULDER	2012	CO	Boulder	1862	545	3.416513761
2012::OH::MORROW	2012	OH	Morrow	207014.22	16	12938.38875
2010::FL::COLLIER	2010	FL	Collier 	36529.24	977	37.3891914
2012::CA::SAN BERNARDINO	2012	CA	San Bernardino	1093801.16	8697	125.7676394
2010::NY::WESTCHESTER	2010	NY	Westchester	4044	2345	1.724520256
2010::KS::BARTON	2010	KS	Barton	480	95	5.052631579
2007::TN::MADISON	2007	TN	Madison	1932	682	2.832844575
2010::KY::JESSAMINE	2010	KY	Jessamine	828	52	15.92307692
2012::FL::MANATEE	2012	FL	Manatee	2874	1988	1.445674044
2011::CA::YUBA	2011	CA	Yuba 	1984.02	230	8.626173913
2009::TX::GALVESTON	2009	TX	Galveston	170496	1224	139.2941176
2012::CT::TOLLAND	2012	CT	Tolland	29990	48	624.7916667
2010::IN::DELAWARE	2010	IN	Delaware	19899.35	244	81.55471311
2008::MN::SCOTT	2008	MN	Scott 	6540	0	6540
2012::MI::KENT	2012	MI	Kent	122772.82	1968	62.38456301
2012::MN::DOUGLAS	2012	MN	Douglas	65070	0	65070
2007::KS::RENO	2007	KS	Reno	138	229	0.602620087
2010::IA::LINN	2010	IA	Linn	960	441	2.176870748
2010::NY::ALBANY	2010	NY	Albany	2024361	1129	1793.056687
2011::PA::BLAIR	2011	PA	Blair	797478.7	143	5576.774126
2006::GA::HALL	2006	GA	Hall	10946	427	25.63466042
2008::AZ::MOHAVE	2008	AZ	Mohave	1656	447	3.704697987
2010::NY::ONONDAGA	2010	NY	Onondaga	4300	13	330.7692308
2011::AR::LONOKE	2011	AR	Lonoke	122316.12	162	755.0377778
2011::KY::HARDIN	2011	KY	Hardin	8576	106	80.90566038
2006::MA::BRISTOL	2006	MA	Bristol	9194	3318	2.770946353
2011::AZ::MOHAVE	2011	AZ	Mohave	0	401	0
2006::OH::TUSCARAWAS	2006	OH	Tuscarawas	6754.26	12	562.855
2012::FL::CHARLOTTE	2012	FL	Charlotte	92290	11	8390
2009::ME::YORK	2009	ME	York	420144.2	169	2486.060355
2012::VA::ROANOKE CITY	2012	VA	Roanoke	45537.7	542	84.01789668
2010::OH::MERCER	2010	OH	Mercer	378	19	19.89473684
2010::ME::KENNEBEC	2010	ME	Kennebec 	25999.57	13	1999.966923
2012::MO::CLAY	2012	MO	Clay	54725.57	159	344.1859748
2012::WA::MASON	2012	WA	Mason	63159.09	150	421.0606
2012::GA::HABERSHAM	2012	GA	Habersham 	47455	33	1438.030303
2012::TX::TAYLOR	2012	TX	Taylor	261361	472	553.7309322
2007::NC::WAKE	2007	NC	Wake	15161	2388	6.348827471
2012::ID::NEZ PERCE	2012	ID	Nez Perce	52449.04	55	953.6189091
2006::SC::NEWBERRY	2006	SC	Newberry	998	68	14.67647059
2011::RI::NEWPORT	2011	RI	Newport	105500	145	727.5862069
2012::OH::PERRY	2012	OH	Perry	89389.11	2	44694.555
2008::UT::SALT LAKE	2008	UT	Salt Lake	17664	3799	4.649644643
2006::IL::JACKSON	2006	IL	Jackson	2643.55	0	2643.55
2012::WV::MONONGALIA	2012	WV	Monongalia 	1656	0	1656
2012::NC::BLADEN	2012	NC	Bladen	39052	100	390.52
2008::WA::CHELAN	2008	WA	Chelan	4491	134	33.51492537
2006::VA::MARTINSVILLE CITY	2006	VA	Martinsville	276	47	5.872340426
2006::CO::JEFFERSON	2006	CO	Jefferson	86646	1303	66.49731389
2012::GA::LOWNDES	2012	GA	Lowndes	750333.26	350	2143.809314
2012::WV::WOOD	2012	WV	Wood	1511452.53	236	6404.459873
2012::WV::KANAWHA	2012	WV	Kanawha	1187030.65	98	12112.55765
2008::AZ::YUMA	2008	AZ	Yuma	42106.8	633	66.51943128
2009::IN::KOSCIUSKO	2009	IN	Kosciusko	4505.24	16	281.5775
2008::PA::ADAMS	2008	PA	Adams	499	116	4.301724138
2006::CA::HUMBOLDT	2006	CA	Humboldt	10861	367	29.59400545
2008::FL::ALACHUA	2008	FL	Alachua	211027	2105	100.2503563
2012::CA::EL DORADO	2012	CA	El Dorado	312597.36	444	704.0481081
2007::TX::DENTON	2007	TX	Denton	10984.13	716	15.34096369
2012::KY::BARREN	2012	KY	Barren	951717.11	30	31723.90367
2009::KY::FRANKLIN	2009	KY	Franklin	153931.81	82	1877.217195
2009::TN::COFFEE	2009	TN	Coffee	352780	248	1422.5
2012::IN::LA PORTE	2012	IN	La Porte 	95978	0	95978
2009::OH::LORAIN	2009	OH	Lorain	480	695	0.690647482
2012::TN::COFFEE	2012	TN	Coffee	224336.15	183	1225.880601
2012::WY::FREMONT	2012	WY	Fremont	2368.87	42	56.40166667
2011::TX::VICTORIA	2011	TX	Victoria	415444.53	392	1059.807474
2011::IN::MONROE	2011	IN	Monroe	9980	281	35.51601423
2012::SC::HORRY	2012	SC	Horry	277530.26	472	587.987839
2011::GA::CARROLL	2011	GA	Carroll	25000	317	78.86435331
2012::DE::KENT	2012	DE	Kent	1705420.43	319	5346.145549
2010::TX::DENTON	2010	TX	Denton	32752	682	48.02346041
2010::TX::HIDALGO	2010	TX	Hidalgo	240	1691	0.141927853
2010::MI::CALHOUN	2010	MI	Calhoun	332882.65	814	408.9467445
2010::FL::POLK	2010	FL	Polk	72851.38	2671	27.27494571
2006::CA::SUTTER	2006	CA	Sutter	56832	414	137.2753623
2007::IL::LAKE	2007	IL	Lake	66344	0	66344
2006::TX::BEXAR	2006	TX	Bexar	828	8537	0.096989575
2007::OH::CUYAHOGA	2007	OH	Cuyahoga	1104	7477	0.147652802
2008::GA::LAURENS	2008	GA	Laurens	276	241	1.145228216
2007::IN::MADISON	2007	IN	Madison	29975	214	140.0700935
2010::CA::SAN BERNARDINO	2010	CA	San Bernardino	1845408	8321	221.7771902
2006::WV::LOGAN	2006	WV	Logan	1285	16	80.3125
2007::MD::FREDERICK	2007	MD	Frederick 	65070	286	227.5174825
2006::UT::DAVIS	2006	UT	Davis 	19174	11	1743.090909
2006::MI::JACKSON	2006	MI	Jackson	1380	510	2.705882353
2006::CT::NEW HAVEN	2006	CT	New Haven	5988	3377	1.773171454
2012::MO::FRANKLIN	2012	MO	Franklin	72797.7	86	846.4848837
2011::OH::WOOD	2011	OH	Wood 	217489.66	12	18124.13833
2010::MI::SAGINAW	2010	MI	Saginaw	248364	1498	165.7970628
2006::IA::DALLAS	2006	IA	Dallas	2495	19	131.3157895
2012::IN::LAGRANGE	2012	IN	Lagrange	268559.5	14	19182.82143
2010::MO::MARION	2010	MO	Marion	200	50	4
2006::MN::DOUGLAS	2006	MN	Douglas	4512	0	4512
2007::NC::WILSON	2007	NC	Wilson 	499	88	5.670454545
2011::OH::WASHINGTON	2011	OH	Washington 	240	19	12.63157895
2006::IN::GREENE	2006	IN	Greene	1032.55	15	68.83666667
2008::TX::JOHNSON	2008	TX	Johnson	1450.13	211	6.872654028
2006::WA::KITTITAS	2006	WA	Kittitas	3323	29	114.5862069
2010::FL::LAKE	2010	FL	Lake	138480	1083	127.867036
2008::FL::FLAGLER	2008	FL	Flagler	39446	214	184.3271028
2006::TX::TRAVIS	2006	TX	Travis	2601	3988	0.65220662
2008::OH::BELMONT	2008	OH	Belmont	138	28	4.928571429
2009::AZ::PIMA	2009	AZ	Pima	335375.3	4276	78.4320159
2007::TX::BRAZORIA	2007	TX	Brazoria	1104	541	2.040665434
2011::TX::LUBBOCK	2011	TX	Lubbock	293.55	1926	0.15241433
2012::MD::HOWARD	2012	MD	Howard	149123.26	574	259.7966202
2008::NE::DAWSON	2008	NE	Dawson	552	26	21.23076923
2011::MO::JASPER	2011	MO	Jasper 	141042.26	152	927.9096053
2012::CO::LOGAN	2012	CO	Logan	25000	31	806.4516129
2009::OH::FRANKLIN	2009	OH	Franklin	86400.25	5936	14.55529818
2011::TN::SEVIER	2011	TN	Sevier	1728644.5	256	6752.517578
2008::MS::MARSHALL	2008	MS	Marshall 	2909	75	38.78666667
2012::NV::LYON	2012	NV	Lyon 	358342.43	141	2541.435674
2006::OH::CLERMONT	2006	OH	Clermont	2548	123	20.71544715
2008::NC::LENOIR	2008	NC	Lenoir 	552	170	3.247058824
2010::HI::HONOLULU	2010	HI	Honolulu	2536.2	2548	0.995368917
2007::OK::JACKSON	2007	OK	Jackson	960	45	21.33333333
2006::AL::CULLMAN	2006	AL	Cullman	4268	142	30.05633803
2008::IL::ROCK ISLAND	2008	IL	Rock Island	637	0	637
2008::SC::RICHLAND	2008	SC	Richland	1193995	3727	320.3635632
